MonuNum,Run_no,MonuNm,Type,Comp_sheet,TOPO,Gauss_Lo,LO,Y_Gauss,Y_LO,X_Gauss,X_LO,MSL_Hgt,H_acc,LatCD,LonCD,P_acc,CM_UTM,UTMCM,E_UTM,Y_UTM,N_UTM,X_UTM,Lat_WGS84,Lon_WGS84,P84_acc,EllpHgt,H84_acc,Geoid_Sep,Src_Geoid,PedHgt,PillHgt,TopSignal,BotSignal,Establ,Date_Revisions,Observed,Computed,Last_insp,Destroy,DegSqr,Invest,Check,Remark,Intervisibility,AREA_NM,Township,Reported_by
TSM747,747,,TSM,TR9429,1731C3,31,,-6849.61,,1970591.57,,1487.61,,174902.318,310352.593,,33,,294867.94,,8029137.46,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM748,748,,TSM,TR9629,1731C3,31,,-9420.91,,1969373.37,,1505.46,,174822.657,310519.888,,33,,297426.37,,8030383.2,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,"Recalculated, 8/2000",,Harare,,
TSM749,749,,TSM,TR9629,1731C3,31,,-9504.44,,1969199.59,,1508.83,,174817.003,310522.721,,33,,297508.05,,8030557.88,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM75,75,,TSM,TR9227,1731C3,31,,-5346.27,,1972114.88,,1473,,174951.886,310301.558,,33,0,293380.78,0,8027597.98,0,0,0,,0,,0,,0,0,0,0,,,,,,,1731,True,False,,,Harare,,
TSM750,750,,TSM,TR9629,1731C3,31,,-9069.28,,1969698.94,,1500.61,,174833.253,310507.953,,33,,297078.2,,8030053.85,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,"Recalculated, 8/2000",,Harare,,
TSM751,751,,TSM,TR9629,1731C3,31,,-8907.83,,1969717.94,,1500.57,,174833.873,310502.471,,33,,296916.95,,8030033.13,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,"Recalculated, 8/2000",,Harare,,
TSM752,752,,TSM,TR9629,1731C3,31,,-8981.92,,1969705.04,,1500.63,,174833.453,310504.987,,33,,296990.91,,8030046.82,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,True,False,,,Harare,,
TSM753,753,,TSM,TR9629,1731C3,31,,-8403.1,,1969583.91,,1502.34,,174829.521,310445.331,,33,,296410.76,,8030161.78,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM754,754,,TSM,TR9629,1731C3,31,,-8715.1,,1969967.33,,1495.05,,174841.989,310455.931,,33,,296726.87,,8029781.66,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM755,755,,TSM,TR9629,1731C3,31,,-8498.33,,1970280.54,,1489.88,,174852.18,310448.574,,33,,296513.43,,8029466.12,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM756,756,,TSM,TR9629,1731C3,31,,-8369.28,,1970440.32,,1486.97,,174857.38,310444.195,,33,,296386.09,,8029304.96,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,True,False,,,Harare,,
TSM757,757,,TSM,TR9629,1731C3,31,,-8255.56,,1970421.95,,1487.72,,174856.783,310440.333,,33,,296272.16,,8029322.12,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,True,False,,,Harare,,
TSM758,758,,TSM,TR9629,1731C3,31,,-8486.55,,1970481.3,,1486.43,,174858.711,310448.178,,33,,296503.8,,8029265.23,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,True,False,,,Harare,,
TSM759,759,,TSM,TR9629,1731C3,31,,-8608.02,,1970529.7,,1485.97,,174900.284,310452.303,,33,,296625.8,,8029218.12,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM76,76,,TSM,TR9227,1731C3,31,,-5382.69,,1972106.71,,1473.18,,174951.619,310302.795,,33,,293417.12,,8027606.54,,0,0,,0,,0,,0,0,0,0,,1971-12-01 00:00:00,,,,,1731,False,False,,,Harare,,
TSM760,760,,TSM,TR9627,1731C3,31,,-9292.33,,1970756.62,,1489.88,,174907.655,310515.544,,33,,297312.56,,8028998.5,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM761,761,,TSM,TR9629,1731C3,31,,-8472.26,,1969914.48,,1469.44,,174840.273,310447.684,,33,,296483.45,,8029831.93,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM762,762,,TSM,TR9629,1731C3,31,,-8354.28,,1969871.89,,1469.81,,174838.889,310443.677,,33,,296365.01,,8029873.26,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM763,763,,TSM,TR9629,1731C3,31,,-8031.73,,1969768.37,,1490.8,,174835.526,310432.724,,33,,296041.34,,8029973.33,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,DESTROYED,,Harare,,
TSM764,764,,TSM,TR9429,1731C3,31,,-7968.54,,1970023.38,,1489.83,,174843.822,310430.581,,33,,295980.87,,8029717.64,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM765,765,,TSM,TR9429,1731C3,31,,-7784.06,,1969992.69,,1486.04,,174842.826,310424.317,,33,,295796.05,,8029746.36,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM766,766,,TSM,TR9429,1731C3,31,,-7768.01,,1970133.49,,1485.84,,174847.406,310423.774,,33,,295781.5,,8029605.38,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM767,767,,TSM,TR9429,1731C3,31,,-7707.24,,1970325.49,,1483.08,,174853.653,310421.712,,33,,295722.78,,8029412.72,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM768,768,,TSM,TR9429,1731C3,31,,-7861.71,0,1970461.04,0,1485.11,,174858.06,310426.96,,33,0,295878.71,0,8029278.82,0,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,True,False,,,Harare,,
TSM769,769,,TSM,TR9429,1731C3,31,,-7968.94,,1970328.5,,1488.65,,174853.747,310430.599,,33,,295984.53,,8029412.5,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM77,77,,TSM,TR9227,1731C3,31,,-5517.32,,1972072.53,,1472.66,,174950.506,310307.367,,33,,293551.4,,8027642.16,,0,0,,0,,0,,0,0,0,0,,1971-12-01 00:00:00,,,,,1731,False,False,Destroyed,,Harare,,
TSM770,770,,TSM,TR9629,1731C3,31,,-8062.37,,1970393.32,,1488.98,,174855.855,310433.773,,33,,296078.66,,8029348.68,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM771,771,,TSM,TR9629,1731C3,31,,-8130.51,,1970393.01,,1489.05,,174855.844,310436.086,,33,,296146.79,,8029349.72,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,True,False,,,Harare,,
TSM772,772,,TSM,TR9629,1731C3,31,,-8588.29,,1970354.86,,1488.41,,174854.597,310451.63,,33,,296604.19,,8029392.76,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM773,773,,TSM,TR9629,1731C3,31,,-8689.87,,1970418.47,,1487.86,,174856.664,310455.081,,33,,296706.46,,8029330.24,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,True,False,,,Harare,,
TSM774,774,,TSM,TR9629,1731C3,31,,-8922.56,,1970100.5,,1493.37,,174846.317,310502.977,,33,,296935.77,,8029650.71,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM775,775,,TSM,TR9629,1731C3,31,,-8810.84,,1970049.52,,1493.67,,174844.661,310459.183,,33,,296823.49,,8029700.5,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM776,776,,TSM,TR9629,1731C3,31,,-9148.55,,1969788.97,,1498.53,,174836.18,310510.646,,33,,297158.44,,8029964.66,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM777,777,,TSM,TR9629,1731C3,31,,-9347.82,,1969605.39,,1500.95,,174830.206,310517.41,,33,,297355.76,,8030150.38,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,"Recalculated, 8/200",,Harare,,
TSM778,778,,TSM,TR9629,1731C3,31,,-9508.37,,1969463.35,,1503.08,,174825.583,310522.859,,33,,297514.79,,8030294.15,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM779,779,,TSM,TR9629,1731C3,31,,-9620.63,,1969290.95,,1506.12,,174819.973,310526.668,,33,,297625.22,,8030467.75,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM78,78,,TSM,TR9227,1731C3,31,,-5688.38,,1972030.84,,1471.76,,174949.149,310313.175,,33,,293722.02,,8027685.68,,0,0,,0,,0,,0,0,0,0,,1971-12-01 00:00:00,,,,,1731,True,False,,,Harare,,
TSM780,780,,TSM,TR9629,1731C3,31,,-9649.43,,1969242.09,,1506.52,,174818.383,310527.645,,33,,297653.5,,8030516.92,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM781,781,,TSM,TR9629,1731C3,31,,-9824.36,,1968870.51,,1507.76,,174806.293,310533.578,,33,,297824.47,,8030890.39,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM782,782,,TSM,TR9829,1731C3,31,,-10161.67,,1969172.48,,1505.99,,174816.11,310545.037,,33,,298165.02,,8030592.01,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM783,783,,TSM,TR9829,1731C3,31,,-10310.22,,1969380.52,,1507.71,,174822.875,310550.084,,33,,298315.8,,8030385.55,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM784,784,,TSM,TR9829,1731C3,31,,-10407.34,,1969510.36,,1509.75,,174827.097,310553.384,,33,,298414.31,,8030256.73,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM785,785,,TSM,TR9629,1731C3,31,,-9824.75,,1969331.77,,1501.41,,174821.297,310533.6,,33,,297829.79,,8030429.12,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM786,786,,TSM,TR9629,1731C3,31,,-8445.03,,1969429.95,,1503.52,,174824.512,310446.752,,33,,296451.05,,8030316.19,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM787,787,,TSM,TR9629,1731C3,31,,-8698.61,,1969366.02,,1511.03,,174822.429,310455.362,,33,,296703.96,,8030382.83,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM788,788,,TSM,TR9629,1731C3,31,,-8573.99,,1969457.96,,1506.3,,174825.421,310451.132,,33,,296580.32,,8030289.56,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM789,789,,TSM,TR9629,1731C3,31,,-8938.14,,1969566.42,,1506.2,,174828.944,310503.498,,33,,296945.64,,8030184.98,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,2000-08-01 00:00:00,,,,,1731,False,False,"Recalculated, 8/2000",,Harare,,
TSM79,79,,TSM,TR9227,1731C3,31,,-5838.28,,1971993.58,,1470.87,,174947.935,310318.265,,33,,293871.53,,8027724.54,,0,0,,0,,0,,0,0,0,0,,1971-12-01 00:00:00,,,,,1731,True,False,,,Harare,,
TSM790,790,,TSM,TR9629,1731C3,31,,-8966.05,,1969557.97,,1506.17,,174828.669,310504.446,,33,,296973.46,,8030193.73,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,2000-08-01 00:00:00,,,,2000-08-01 00:00:00,1731,False,False,Replaced by TSM790A,,Harare,,
TSM790A,790,,TSM,TR9629,1731C1,31,0,-8969.07,0,1969557.89,0,1506.13,,174828.666,310504.548,,33,0,296976.48,0,8030193.84,0,0,0,,0,,0,,0,0,0,0,2000-08-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM791,791,,TSM,TR9629,1731C3,31,,-9013.87,,1969550.64,,1505.84,,174828.43,310506.069,,33,,297021.2,,8030201.57,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,True,False,,,Harare,,
TSM792,792,,TSM,TR9629,1731C3,31,,-9236.19,,1969203.04,,1515.7,,174817.119,310513.613,,33,,297239.82,,8030551.57,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM793,793,,TSM,TR9629,1731C3,31,,-9260.01,,1969123.56,,1519.53,,174814.533,310514.42,,33,,297262.8,,8030631.3,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM794,794,,TSM,TR9629,1731C3,31,,-8865.17,,1969510.54,,1507.73,,174827.128,310501.02,,33,,296872.07,,8030240.08,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,2000-08-01 00:00:00,,,,,1731,False,False,"Recalculated, 8/2000",,Harare,,
TSM795,795,,TSM,TR9629,1731C3,31,,-9052.23,,1969380.74,,1514.03,,174822.902,310507.369,,33,,297057.75,,8030371.89,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM796,796,,TSM,TR9829,1731C3,31,,-10514.17,,1969657.63,,1514.39,,174831.886,310557.014,,33,,298522.72,,8030110.6,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM797,797,,TSM,TR9829,1731C3,31,,-10375.18,,1969777.22,,1509.42,,174835.779,310552.297,,33,,298385,,8029989.51,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM798,798,,TSM,TR9829,1731C3,31,,-10134.5,,1970247.52,,1502.76,,174851.081,310544.133,,33,,298149.34,,8029516.63,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM799,799,,TSM,TR9829,1731C3,31,,-10360.93,,1970333.81,,1512.68,,174853.884,310551.823,,33,,298376.69,,8029432.75,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM8,8,,TSM,TR9227,1731C3,31,,-4958.25,,1972115.52,,,,174951.91,310248.381,,33,,292992.74,,8027593.19,,0,0,,0,,0,,0,0,0,0,,1975-10-01 00:00:00,,,,,1731,False,False,Destroyed,,Harare,,
TSM80,80,,TSM,TR9427,1731C3,31,,-6009.3,,1971950.98,,1471.34,,174946.548,310324.073,,33,,294042.11,,8027768.98,,0,0,,0,,0,,0,0,0,0,,1971-12-01 00:00:00,,,,,1731,False,False,,,Harare,,
TSM800,800,,TSM,TR9829,1731C3,31,,-10716.84,,1969912.2,,1517.9,,174840.163,310603.901,,33,,298728.12,,8029858.18,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM8001,8001,,TSM,TR9410,1731C3,31,,-5901,,1989093.85,,1427.44,,175904.187,310320.569,,33,,294117.88,,8010623.81,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8002,8002,,TSM,TR9210,1731C3,31,,-5742.14,,1989312.74,,1424.31,,175911.309,310315.172,,33,,293961.37,,8010403.2,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8003,8003,,TSM,TR9210,1731C3,31,,-5592.26,,1989549.88,,1424.66,,175919.024,310310.08,,33,,293814.04,,8010164.43,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8004,8004,,TSM,TR9209,1731C3,31,,-5300.5,,1989795.17,,1428.63,,175927.006,310300.165,,33,,293524.9,,8009915.97,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8005,8005,,TSM,TR9410,1731C3,31,,-6116.16,,1989247.2,,1429.53,,175909.173,310327.884,,33,,294334.7,,8010472.77,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8006,8006,,TSM,TR9410,1731C3,31,,-5895.03,,1989558.9,,1428.43,,175919.315,310320.371,,33,,294116.92,,8010158.67,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8007,8007,,TSM,TR9209,1731C3,31,,-5700.46,,1989771.35,,1429.37,,175926.227,310313.76,,33,,293924.63,,8009944.1,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8008,8008,,TSM,TR9209,1731C3,31,,-5430.2,,1990142.9,,1431.66,,175938.316,310304.577,,33,,293658.36,,8009569.61,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8009,8009,,TSM,TR9209,1731C3,31,,-5178.24,,1990480.02,,1429.75,,175949.284,310256.016,,33,,293410.02,,8009229.75,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM801,801,,TSM,TR9829,1731C3,31,,-10470.38,,1970203.25,,1513.54,,174849.635,310555.537,,33,,298484.76,,8029564.49,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM8010,8010,,TSM,TR9209,1731C3,31,,-5090.32,,1990215.94,,1427.25,,175940.695,310253.025,,33,,293319.24,,8009492.9,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8011,8011,,TSM,TR9209,1731C3,31,,-5164.89,,1990060.89,,1428.17,,175935.65,310255.558,,33,,293392.15,,8009648.77,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8012,8012,,TSM,TR9209,1731C3,31,,-5092.05,,1989873.04,,1427.26,,175929.541,310253.081,,33,,293317.28,,8009835.85,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8013,8013,,TSM,TR9209,1731C3,31,,-4867.71,,1989948.35,,1424.01,,175931.992,310245.456,,33,,293093.73,,8009758.11,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8014,8014,,TSM,TR9209,1731C3,31,,-4865.36,,1990163.73,,1424.65,,175938.998,310245.378,,33,,293093.7,,8009542.69,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8015,8015,,TSM,TR9209,1731C3,31,,-4791.49,,1990362.52,,1425.69,,175945.465,310242.868,,33,,293021.97,,8009343.09,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8016,8016,,TSM,TR9209,1731C3,31,,-4576.3,,1990309.31,,1427.13,,175943.736,310235.553,,33,,292806.19,,8009393.98,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8017,8017,,TSM,TR9209,1731C3,31,,-4510.33,,1990136.8,,1421.31,,175938.125,310233.31,,33,,292738.36,,8009565.79,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8018,8018,,TSM,TR9209,1731C3,31,,-4584.69,,1989954.22,,1421.55,,175932.185,310235.836,,33,,292810.75,,8009749.19,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8019,8019,,TSM,TR9209,1731C3,31,,-4554.36,,1989842.6,,1420.42,,175928.555,310234.804,,33,,292779.22,,8009860.49,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM802,802,,TSM,TR9829,1731C3,31,,-11082.06,,1969467.99,,1525.11,,174825.707,310616.294,,33,,299088.61,,8030306.31,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM8020,8020,,TSM,TR9209,1731C3,31,,-4341.06,,1989743.56,,1418.42,,175925.335,310227.553,,33,,292564.83,,8009957.24,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8021,8021,,TSM,TR9210,1731C3,31,0,-4492.94,0,1989688.18,0,1419.98,,175923.532,310232.715,,33,0,292716.13,,8010014.25,0,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8022,8022,,TSM,TR9210,1731C3,31,,-4750.28,,1989602.38,,1421.98,,175920.739,310241.461,,33,,292972.56,,8010102.84,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8023,8023,,TSM,TR9209,1731C3,31,,-4809.14,,1989764.21,,1423.71,,175926.003,310243.463,,33,,293033.17,,8009941.63,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8024,8024,,TSM,TR9209,1731C3,31,,-4310.86,,1990137.76,,1418.95,,175938.158,310226.53,,33,,292538.89,,8009562.68,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8025,8025,,TSM,TR9209,1731C3,31,,-4058.71,,1990214.9,,1417.9,,175940.669,310217.959,,33,,292287.55,,8009482.81,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8026,8026,,TSM,TR9009,1731C3,31,,-3772.31,,1990059.53,,1411.55,,175935.617,310208.223,,33,,291999.45,,8009635.11,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8027,8027,,TSM,TR9209,1731C3,31,,-3995.25,,1989922.09,,1412.66,,175931.144,310215.8,,33,,292220.92,,8009774.96,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8028,8028,,TSM,TR9209,1731C3,31,,-4228,,1990229.7,,1419.37,,175941.149,310223.714,,33,,292457.01,,8009469.84,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8029,8029,,TSM,TR9209,1731C3,31,,-4289.2,,1990390.97,,1418.92,,175946.394,310225.795,,33,,292519.96,,8009309.22,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM803,803,,TSM,TR9829,1731C3,31,,-10963.76,,1969607.63,,1522.85,,174830.252,310612.28,,33,,298971.79,,8030165.4,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM8030,8030,,TSM,TR9209,1731C3,31,,-4052.59,,1990645.91,,1424.34,,175954.689,310217.754,,33,,292286.08,,8009051.71,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8031,8031,,TSM,TR9209,1731C3,31,,-3849.28,,1990467.41,,1412.17,,175948.884,310210.842,,33,,292080.83,,8009228.03,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8032,8032,,TSM,TR9209,1731C3,31,,-3978.98,,1990273.56,,1415.61,,175942.577,310215.25,,33,,292208.44,,8009423.29,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8033,8033,,TSM,TR9209,1731C3,31,,-3824.02,,1990575.57,,1410.71,,175952.402,310209.984,,33,,292056.73,,8009119.58,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8034,8034,,TSM,TR9009,1731C3,31,,-3508.95,,1990563.83,,1406.8,,175952.022,310159.275,,33,,291741.51,,8009127.92,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8035,8035,,TSM,TR9009,1731C3,31,,-3612.8,,1990300.31,,1411.46,,175943.45,310202.803,,33,,291842.53,,8009392.59,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8036,8036,,TSM,TR9009,1731C3,31,,-3568.19,,1990006.95,,1408.56,,175933.907,310201.285,,33,,291794.75,,8009685.49,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8037,8037,,TSM,TR9009,1731C3,31,,-3287.48,,1990031.66,,1404.71,,175934.713,310151.744,,33,,291514.28,,8009657.74,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8038,8038,,TSM,TR9009,1731C3,31,,-3119.49,,1990054.1,,1402.72,,175935.444,310146.034,,33,,291346.52,,8009633.49,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8039,8039,,TSM,TR9009,1731C3,31,,-3044.5,,1990224.43,,1402.29,,175940.985,310143.486,,33,,291273.36,,8009462.34,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,"Cancelled ,.man hole cover moved",,Chitungwiza,,
TSM804,804,,TSM,TR9829,1731C3,31,,-11461.57,,1969026.64,,1537.56,,174811.343,310629.171,,33,,299463.42,,8030751.74,,0,0,,0,,0,,0,0,0,0,1974-12-01 00:00:00,,,,,,1731,False,False,,,Harare,,
TSM8040,8040,,TSM,TR9009,1731C3,31,,-3071.25,,1990341.19,,1400.93,,175944.782,310144.395,,33,,291301.37,,8009345.86,,0,0,,0,,0,,0,0,0,0,,,,,,,1731,False,False,,,Chitungwiza,,
TSM8041,8041,,TSM,TR9408,1831A1,31,,-6881.86,,1990901.04,,1434.99,,180002.962,310353.929,,33,,295118.29,,8008827.09,,0,0,,0,,0,,0,0,0,0,,,,,,,1831,False,False,,,Chitungwiza,,
TSM8042,8042,,TSM,TR9408,1831A1,31,,-7191.36,,1991072.31,,1436.46,,180008.53,310404.452,,33,,295429.66,,8008659.15,,0,0,,0,,0,,0,0,0,0,,,,,,,1831,True,False,destroyed   6/92,,Chitungwiza,,
TSM8043,8043,,TSM,TR9408,1831A1,31,,-7502.92,,1991111.74,,1442.04,,180009.809,310415.043,,33,,295741.66,,8008623.08,,0,0,,0,,0,,0,0,0,0,,,,,,,1831,False,False,,,Chitungwiza,,
TSM8044,8044,,TSM,TR9608,1831A1,31,,-7938.47,,1991210.63,,1441.18,,180013.02,310429.85,,33,,296178.31,,8008528.89,,0,0,,0,,0,,0,0,0,0,,,,,,,1831,False,False,,,Chitungwiza,,
TSM8045,8045,,TSM,TR9608,1831A1,31,,-7839.67,,1991620.23,,1433.8,,180026.344,310426.497,,33,,296083.92,,8008118.2,,0,0,,0,,0,,0,0,0,0,,,,,,,1831,False,False,,,Chitungwiza,,
